fips,county,state,demog_index
21197,powell county,kentucky,0.658914582441595
21195,pike county,kentucky,0.7324563672348896
21193,perry county,kentucky,0.744279733993193
21191,pendleton county,kentucky,0.6548018856150799
21189,owsley county,kentucky,0.8455432849464821
21187,owen county,kentucky,0.654308192467639
21185,oldham county,kentucky,0.4123420099236541
21183,ohio county,kentucky,0.6692341054513522
21181,nicholas county,kentucky,0.6953682207023217
21179,nelson county,kentucky,0.5667295308187645
21177,muhlenberg county,kentucky,0.7041276011197575
21175,morgan county,kentucky,0.6587389220790758
21173,montgomery county,kentucky,0.5941686171579734
21171,monroe county,kentucky,0.6887902191138044
21169,metcalfe county,kentucky,0.7040409926028709
21167,mercer county,kentucky,0.5542189215138993
21165,menifee county,kentucky,0.6958843566411965
21163,meade county,kentucky,0.6004917851893914
21149,mclean county,kentucky,0.69220283421839
21147,mccreary county,kentucky,0.6941545580808399
21145,mccracken county,kentucky,0.5388373190288402
21161,mason county,kentucky,0.6149739139818411
21159,martin county,kentucky,0.7995863545406727
21157,marshall county,kentucky,0.6537978525446879
21155,marion county,kentucky,0.6694150676460648
21153,magoffin county,kentucky,0.7609469642532506
21151,madison county,kentucky,0.42374372394755855
21143,lyon county,kentucky,0.8167989393229568
21141,logan county,kentucky,0.6461545233915953
21139,livingston county,kentucky,0.7708019563851553
21137,lincoln county,kentucky,0.6678929023417148
21135,lewis county,kentucky,0.7074497723760871
21133,letcher county,kentucky,0.7798819577671636
21131,leslie county,kentucky,0.8069211897049483
21129,lee county,kentucky,0.747680012244328
21127,lawrence county,kentucky,0.7163115625388525
21125,laurel county,kentucky,0.6080132991622488
21123,larue county,kentucky,0.6481868079509343
21121,knox county,kentucky,0.6637702252975679
21119,knott county,kentucky,0.6968177512367351
21117,kenton county,kentucky,0.44253599053265424
21115,johnson county,kentucky,0.6741554898222186
21113,jessamine county,kentucky,0.479324676104397
21111,jefferson county,kentucky,0.43609613597760377
21109,jackson county,kentucky,0.7389928163699162
21107,hopkins county,kentucky,0.7041967479461158
21105,hickman county,kentucky,0.707920035398892
21103,henry county,kentucky,0.6605850385717253
21101,henderson county,kentucky,0.6441311536681984
21099,hart county,kentucky,0.6929622121302098
21097,harrison county,kentucky,0.6027582667223843
21095,harlan county,kentucky,0.7479226913856312
21093,hardin county,kentucky,0.5287906849583601
21091,hancock county,kentucky,0.6760318849401823
21089,greenup county,kentucky,0.684267073230236
21087,green county,kentucky,0.7231461249198399
21085,grayson county,kentucky,0.6720063466468431
21083,graves county,kentucky,0.6533378371928655
21081,grant county,kentucky,0.6181045399828614
21079,garrard county,kentucky,0.6645543756896
21077,gallatin county,kentucky,0.6122278478261315
21075,fulton county,kentucky,0.6598247228664618
21073,franklin county,kentucky,0.49146857693159784
21071,floyd county,kentucky,0.7178306787259621
21069,fleming county,kentucky,0.6593775252746019
21067,fayette county,kentucky,0.30664810255681796
21065,estill county,kentucky,0.7146433816586519
21063,elliott county,kentucky,0.7495595272296334
21061,edmonson county,kentucky,0.7169697439590021
21059,daviess county,kentucky,0.5614196599253622
21057,cumberland county,kentucky,0.7216708843440485
21055,crittenden county,kentucky,0.8050136675854466
21053,clinton county,kentucky,0.6706228376158426
21051,clay county,kentucky,0.7082104476539028
21049,clark county,kentucky,0.5927034004495022
21047,christian county,kentucky,0.5400719900086528
21045,casey county,kentucky,0.7026136606997353
21043,carter county,kentucky,0.6939107660441834
21041,carroll county,kentucky,0.6342331326072188
21039,carlisle county,kentucky,0.6601319598815834
21037,campbell county,kentucky,0.43252710376035053
21035,calloway county,kentucky,0.46179934230676245
21033,caldwell county,kentucky,0.7287388724704291
21031,butler county,kentucky,0.6919263900946957
21029,bullitt county,kentucky,0.5996456293884553
21027,breckinridge county,kentucky,0.7280113320707439
21025,breathitt county,kentucky,0.7598372871665393
21023,bracken county,kentucky,0.6347343412190567
21021,boyle county,kentucky,0.5309610105613858
21019,boyd county,kentucky,0.6294050663633655
21017,bourbon county,kentucky,0.580860308129565
21015,boone county,kentucky,0.47041442434870384
21013,bell county,kentucky,0.6603266651238904
21011,bath county,kentucky,0.7090471717722295
21009,barren county,kentucky,0.6334356134401451
21007,ballard county,kentucky,0.6105953071774726
21005,anderson county,kentucky,0.583870535810495
21003,allen county,kentucky,0.6243605406457657
21001,adair county,kentucky,0.657045723084719
20209,wyandotte county,kansas,0.5570694322651926
20207,woodson county,kansas,0.7383510313207254
20205,wilson county,kansas,0.7040777019877471
20203,wichita county,kansas,0.7508198711494259
20201,washington county,kansas,0.6401740983712454
20199,wallace county,kansas,0.7182896020040918
20197,wabaunsee county,kansas,0.6459042069649236
20195,trego county,kansas,0.6111852864189171
20193,thomas county,kansas,0.5207505547521187
20191,sumner county,kansas,0.623706874640996
20189,stevens county,kansas,0.6386325935359491
20187,stanton county,kansas,0.6224561952352134
20185,stafford county,kansas,0.6614627388766736
20183,smith county,kansas,0.7083996512855197
20181,sherman county,kansas,0.6278764041038785
20179,sheridan county,kansas,0.6578974202138065
20177,shawnee county,kansas,0.5222268840473427
20175,seward county,kansas,0.6000155255338898
20173,sedgwick county,kansas,0.4997644101515206
20171,scott county,kansas,0.5922342655351625
20169,saline county,kansas,0.5395403580342218
20167,russell county,kansas,0.696947721095629
20165,rush county,kansas,0.6436438949472947
20163,rooks county,kansas,0.6621424456650218
20161,riley county,kansas,0.2034643969279477
20159,rice county,kansas,0.6084956278731084
20157,republic county,kansas,0.7016752915287194
20155,reno county,kansas,0.6037686322509607
20153,rawlins county,kansas,0.7188889581991519
20151,pratt county,kansas,0.6262024041995748
20149,pottawatomie county,kansas,0.5296004576749034
20147,phillips county,kansas,0.7035192986941753
20145,pawnee county,kansas,0.6573377234821609
20143,ottawa county,kansas,0.5881611032644423
20141,osborne county,kansas,0.6549904573720633
20139,osage county,kansas,0.6586904562608936
20137,norton county,kansas,0.6153913434883169
20135,ness county,kansas,0.6725478962624598
20133,neosho county,kansas,0.6680090287898064
20131,nemaha county,kansas,0.5912138605568735
20129,morton county,kansas,0.7284780239016113
20127,morris county,kansas,0.6450257162326763
20125,montgomery county,kansas,0.6604536309003566
20123,mitchell county,kansas,0.6150142291522651
20121,miami county,kansas,0.5287146858953091
20119,meade county,kansas,0.6042124462884834
20113,mcpherson county,kansas,0.519491620029022
20117,marshall county,kansas,0.6822141695342789
20115,marion county,kansas,0.6146030642966551
20111,lyon county,kansas,0.4790202929106283
20109,logan county,kansas,0.6481077250206917
20107,linn county,kansas,0.6650245103107432
20105,lincoln county,kansas,0.7004580149983631
20103,leavenworth county,kansas,0.469858651018767
20101,lane county,kansas,0.7424184898322519
20099,labette county,kansas,0.7113037904893463
20097,kiowa county,kansas,0.6283401696007582
20095,kingman county,kansas,0.566434008182416
20093,kearny county,kansas,0.6623957256299577
20091,johnson county,kansas,0.30732164010998986
20089,jewell county,kansas,0.7919996962922398
20087,jefferson county,kansas,0.6093434970869791
20085,jackson county,kansas,0.6389148642574153
20083,hodgeman county,kansas,0.607425412915287
20081,haskell county,kansas,0.6313189385900069
20079,harvey county,kansas,0.5500264620064539
20077,harper county,kansas,0.705160837134021
20075,hamilton county,kansas,0.6452266032684864
20073,greenwood county,kansas,0.7214721163950664
20071,greeley county,kansas,0.5712861953116934
20069,gray county,kansas,0.5999621500533339
20067,grant county,kansas,0.5844799804816581
20065,graham county,kansas,0.6471567365266649
20063,gove county,kansas,0.6681386642316859
20061,geary county,kansas,0.44274165402718413
20059,franklin county,kansas,0.5824191067579315
20057,ford county,kansas,0.5505433455259707
20055,finney county,kansas,0.5901876668767827
20053,ellsworth county,kansas,0.6292793336874338
20051,ellis county,kansas,0.3956734786854288
20049,elk county,kansas,0.7943244216719162
20047,edwards county,kansas,0.6721610411152481
20045,douglas county,kansas,0.2241176798442579
20043,doniphan county,kansas,0.5987195057581505
20041,dickinson county,kansas,0.620937936331417
20039,decatur county,kansas,0.7043585655278038
20037,crawford county,kansas,0.4788524846355017
20035,cowley county,kansas,0.5977332388567113
20033,comanche county,kansas,0.7086699179319574
20031,coffey county,kansas,0.6571666996504524
20029,cloud county,kansas,0.6102221091990674
20027,clay county,kansas,0.6583291728267096
20025,clark county,kansas,0.6007862825641337
20023,cheyenne county,kansas,0.7157482818363656
20021,cherokee county,kansas,0.6648250520639207
20019,chautauqua county,kansas,0.7674048446027204
20017,chase county,kansas,0.5353109589436096
20015,butler county,kansas,0.5352752628212458
20013,brown county,kansas,0.6837351268089191
20011,bourbon county,kansas,0.6539133432672992
20009,barton county,kansas,0.6248158509362132
20007,barber county,kansas,0.6978938544550303
20005,atchison county,kansas,0.5658612137507584
20003,anderson county,kansas,0.7075349070576142
20001,allen county,kansas,0.6402952560859232
19001,adair county,iowa,0.6084569299032037
19003,adams county,iowa,0.6265374267170163
19005,allamakee county,iowa,0.6515928420566623
19007,appanoose county,iowa,0.6430621511324284
19009,audubon county,iowa,0.6153387664966934
19011,benton county,iowa,0.5700111257226561
19013,black hawk county,iowa,0.47558260217841086
19015,boone county,iowa,0.5305507911100847
19017,bremer county,iowa,0.5043433803909214
19019,buchanan county,iowa,0.5922734419607445
19021,buena vista county,iowa,0.5535798902816191
19023,butler county,iowa,0.6093714120495229
19025,calhoun county,iowa,0.638981554014858
19027,carroll county,iowa,0.5842315814321876
19029,cass county,iowa,0.6147939169373273
19031,cedar county,iowa,0.5750358336247028
19033,cerro gordo county,iowa,0.5760150356267478
19035,cherokee county,iowa,0.6029584613160317
19037,chickasaw county,iowa,0.6560040231646823
19039,clarke county,iowa,0.6561653380393284
19041,clay county,iowa,0.5826051805200431
19043,clayton county,iowa,0.6823403373559229
19045,clinton county,iowa,0.5744412432953919
19047,crawford county,iowa,0.6624634383490275
19049,dallas county,iowa,0.3139350574301163
19051,davis county,iowa,0.6926392424151232
19053,decatur county,iowa,0.5660090348542668
19055,delaware county,iowa,0.6479356613014505
19057,des moines county,iowa,0.5922953230523165
19059,dickinson county,iowa,0.586832178071381
19061,dubuque county,iowa,0.47850898634089245
19063,emmet county,iowa,0.6842245187242079
19065,fayette county,iowa,0.6448659127724979
19067,floyd county,iowa,0.639039403358104
19069,franklin county,iowa,0.6085470300193734
19071,fremont county,iowa,0.6455705708961308
19073,greene county,iowa,0.6519620194175482
19075,grundy county,iowa,0.5842053506510352
19077,guthrie county,iowa,0.6002071430265832
19079,hamilton county,iowa,0.5918762168341645
19081,hancock county,iowa,0.6369715327926102
19083,hardin county,iowa,0.5833163458304407
19085,harrison county,iowa,0.5813678071564825
19087,henry county,iowa,0.5754695604028848
19089,howard county,iowa,0.6039112683886443
19091,humboldt county,iowa,0.633232477670803
19093,ida county,iowa,0.622858389956534
19095,iowa county,iowa,0.5798521716317129
19097,jackson county,iowa,0.6106524455728461
19099,jasper county,iowa,0.5767902450293525
19101,jefferson county,iowa,0.4649064795140786
19103,johnson county,iowa,0.23102964482259125
19105,jones county,iowa,0.5864960226237595
19107,keokuk county,iowa,0.6678163600787003
19109,kossuth county,iowa,0.6297118261800678
19111,lee county,iowa,0.6181561294186746
19113,linn county,iowa,0.45551577739178417
19115,louisa county,iowa,0.6375567592353946
19117,lucas county,iowa,0.6996647902228827
19119,lyon county,iowa,0.6198209241550964
19121,madison county,iowa,0.5335495201050223
19123,mahaska county,iowa,0.5412126894694483
19125,marion county,iowa,0.518019701255187
19127,marshall county,iowa,0.573155850983688
19129,mills county,iowa,0.558435861294829
19131,mitchell county,iowa,0.5933708157712496
19133,monona county,iowa,0.6295472436621261
19135,monroe county,iowa,0.640017557585549
19137,montgomery county,iowa,0.62937752991483
19139,muscatine county,iowa,0.5638275463292071
19141,o'brien county,iowa,0.6202080626159217
19143,osceola county,iowa,0.6438684565710406
19145,page county,iowa,0.5929806513099224
19147,palo alto county,iowa,0.6081861551458878
19149,plymouth county,iowa,0.5610183243923186
19151,pocahontas county,iowa,0.6751758963185548
19153,polk county,iowa,0.4010158826643213
19155,pottawattamie county,iowa,0.5604936290939024
19157,poweshiek county,iowa,0.516172241614612
19159,ringgold county,iowa,0.6187582118366504
19161,sac county,iowa,0.6159014255212953
19163,scott county,iowa,0.45212406023871976
19165,shelby county,iowa,0.5639761723619358
19167,sioux county,iowa,0.515129631264096
19169,story county,iowa,0.19045982654810412
19171,tama county,iowa,0.59606228141763
19173,taylor county,iowa,0.6552490681153227
19175,union county,iowa,0.5752598373851623
19177,van buren county,iowa,0.7162027658347333
19179,wapello county,iowa,0.5827151647962351
19181,warren county,iowa,0.4978168258596041
19183,washington county,iowa,0.5816096109517864
19185,wayne county,iowa,0.7019280874485696
19187,webster county,iowa,0.5733398006386556
19189,winnebago county,iowa,0.5554755656991959
19191,winneshiek county,iowa,0.5014459457705686
19193,woodbury county,iowa,0.5403307696943451
19195,worth county,iowa,0.6188520144645145
19197,wright county,iowa,0.6092341013263329
18183,whitley county,indiana,0.5989457268789251
18181,white county,indiana,0.6566830903676586
18179,wells county,indiana,0.5904254008018834
18177,wayne county,indiana,0.6166605966324341
18175,washington county,indiana,0.6586456749441714
18173,warrick county,indiana,0.5167509045214669
18171,warren county,indiana,0.6688299756986804
18169,wabash county,indiana,0.6203556344875851
18167,vigo county,indiana,0.5046535819666425
18165,vermillion county,indiana,0.6437511371523293
18163,vanderburgh county,indiana,0.516695926261771
18161,union county,indiana,0.60449490427987
18159,tipton county,indiana,0.5951747907876266
18157,tippecanoe county,indiana,0.2841427349008562
18155,switzerland county,indiana,0.7332665896183979
18153,sullivan county,indiana,0.6134185058655273
18151,steuben county,indiana,0.591389469305134
18149,starke county,indiana,0.7220877103112895
18147,spencer county,indiana,0.6062019769949205
18145,shelby county,indiana,0.5799956559973791
18143,scott county,indiana,0.6648028432398796
18139,rush county,indiana,0.6226502506483726
18137,ripley county,indiana,0.5896065082340485
18135,randolph county,indiana,0.6935531354324498
18133,putnam county,indiana,0.5486071073145387
18131,pulaski county,indiana,0.6783377924627821
18129,posey county,indiana,0.5785915882271669
18127,porter county,indiana,0.4962447202580905
18125,pike county,indiana,0.6712410190531398
18123,perry county,indiana,0.6059916846618657
18121,parke county,indiana,0.6913654168547398
18119,owen county,indiana,0.6948973724759999
18117,orange county,indiana,0.6766469465102013
18115,ohio county,indiana,0.6704004838592157
18113,noble county,indiana,0.6159326534113991
18111,newton county,indiana,0.6796512399181851
18109,morgan county,indiana,0.6075127977775875
18107,montgomery county,indiana,0.6280763869233621
18105,monroe county,indiana,0.24233704903855136
18103,miami county,indiana,0.6124352142138465
18101,martin county,indiana,0.6804806508103989
18099,marshall county,indiana,0.5981752693525789
18097,marion county,indiana,0.42149973594932755
18095,madison county,indiana,0.612848849455995
18093,lawrence county,indiana,0.6298967948111616
18089,lake county,indiana,0.5356597441887936
18091,laporte county,indiana,0.5721205993685066
18087,lagrange county,indiana,0.7855339010036148
18085,kosciusko county,indiana,0.5792868655212863
18083,knox county,indiana,0.5889144054431197
18081,johnson county,indiana,0.4576144357903711
18079,jennings county,indiana,0.663328411620484
18077,jefferson county,indiana,0.6155411111012852
18075,jay county,indiana,0.7009051085573357
18073,jasper county,indiana,0.6428695035712766
18071,jackson county,indiana,0.5957616340782725
18069,huntington county,indiana,0.5894761102648189
18067,howard county,indiana,0.6121801560198088
18065,henry county,indiana,0.6414450366071693
18063,hendricks county,indiana,0.443494481938701
18061,harrison county,indiana,0.6197211452021358
18059,hancock county,indiana,0.4994705293156958
18057,hamilton county,indiana,0.29189314526355203
18055,greene county,indiana,0.6719592850343016
18053,grant county,indiana,0.6228002309087874
18051,gibson county,indiana,0.6113608362285716
18049,fulton county,indiana,0.6644786488694472
18047,franklin county,indiana,0.6212757867216643
18045,fountain county,indiana,0.6643353737136531
18043,floyd county,indiana,0.5034134194150721
18041,fayette county,indiana,0.6653304909140705
18039,elkhart county,indiana,0.5889393326098009
18037,dubois county,indiana,0.5501788714172866
18035,delaware county,indiana,0.5212398514389253
18031,decatur county,indiana,0.5686005460599046
18029,dearborn county,indiana,0.5916133169481823
18033,dekalb county,indiana,0.6145832298525924
18027,daviess county,indiana,0.6732724318330242
18025,crawford county,indiana,0.705038597653179
18023,clinton county,indiana,0.5893112940739429
18021,clay county,indiana,0.6445200526416657
18019,clark county,indiana,0.5282413159027816
18017,cass county,indiana,0.6436126487096172
18015,carroll county,indiana,0.6250675103662615
18013,brown county,indiana,0.6424740454359652
18011,boone county,indiana,0.38768274704439853
18009,blackford county,indiana,0.7068127177404857
18007,benton county,indiana,0.6551975356114834
18005,bartholomew county,indiana,0.48774892145498727
18003,allen county,indiana,0.49465525466274063
18001,adams county,indiana,0.695074143925747
17203,woodford county,illinois,0.517886122924146
17201,winnebago county,illinois,0.5402150943191767
17199,williamson county,illinois,0.5718317215032555
17197,will county,illinois,0.44791406349522234
17195,whiteside county,illinois,0.6191231228917915
17193,white county,illinois,0.6912859770185568
17191,wayne county,illinois,0.6722123549823814
17189,washington county,illinois,0.5908955157216849
17187,warren county,illinois,0.5869111668193223
17185,wabash county,illinois,0.6724978186487371
17183,vermilion county,illinois,0.5912923241967669
17181,union county,illinois,0.6586860987778462
17179,tazewell county,illinois,0.5306139785325834
17177,stephenson county,illinois,0.610287618107163
17175,stark county,illinois,0.6305666434162508
17163,st. clair county,illinois,0.49676656638263095
17173,shelby county,illinois,0.6363628751550687
17171,scott county,illinois,0.6158330271233518
17169,schuyler county,illinois,0.6434855520904549
17167,sangamon county,illinois,0.47821131066599953
17165,saline county,illinois,0.6698674014853102
17161,rock island county,illinois,0.5618698709335037
17159,richland county,illinois,0.6355394510205321
17157,randolph county,illinois,0.6733434238122997
17155,putnam county,illinois,0.6336134398689147
17153,pulaski county,illinois,0.707609784645405
17151,pope county,illinois,0.7204571155460409
17149,pike county,illinois,0.6548912574888748
17147,piatt county,illinois,0.5493470464027204
17145,perry county,illinois,0.6720244448470375
17143,peoria county,illinois,0.48141733261844677
17141,ogle county,illinois,0.574677480491751
17139,moultrie county,illinois,0.6088796251373711
17137,morgan county,illinois,0.5800074769299597
17135,montgomery county,illinois,0.6320376569218941
17133,monroe county,illinois,0.4854405353853892
17131,mercer county,illinois,0.6055350832859063
17129,menard county,illinois,0.5800805545342366
17113,mclean county,illinois,0.31371666977576884
17111,mchenry county,illinois,0.4733409902644291
17109,mcdonough county,illinois,0.4512699381888142
17127,massac county,illinois,0.6565130865600832
17125,mason county,illinois,0.6643817397243916
17123,marshall county,illinois,0.6463644989366033
17121,marion county,illinois,0.6591508056125367
17119,madison county,illinois,0.5197597336369156
17117,macoupin county,illinois,0.6259984056273997
17115,macon county,illinois,0.5635566838218095
17107,logan county,illinois,0.5251114979408827
17105,livingston county,illinois,0.5863105943256288
17103,lee county,illinois,0.5930231678246142
17101,lawrence county,illinois,0.6092294417483801
17097,lake county,illinois,0.38875058740130075
17099,lasalle county,illinois,0.5720653506973582
17095,knox county,illinois,0.5742904658364192
17093,kendall county,illinois,0.4314470740422066
17091,kankakee county,illinois,0.5538605206630296
17089,kane county,illinois,0.4433313648091035
17087,johnson county,illinois,0.6014246379044121
17085,jo daviess county,illinois,0.6207017213306041
17083,jersey county,illinois,0.5738833800016113
17081,jefferson county,illinois,0.6262651938865562
17079,jasper county,illinois,0.6542486194323452
17077,jackson county,illinois,0.39262213074671826
17075,iroquois county,illinois,0.6642347308339831
17073,henry county,illinois,0.583425018928257
17071,henderson county,illinois,0.7020699898460782
17069,hardin county,illinois,0.7703214493960608
17067,hancock county,illinois,0.6771173924409261
17065,hamilton county,illinois,0.6684239536151971
17063,grundy county,illinois,0.4907678843312929
17061,greene county,illinois,0.6353197326753043
17059,gallatin county,illinois,0.7548553711177128
17057,fulton county,illinois,0.595690099438993
17055,franklin county,illinois,0.669715643606461
17053,ford county,illinois,0.5915868256282741
17051,fayette county,illinois,0.6259203013287011
17049,effingham county,illinois,0.572284273345614
17047,edwards county,illinois,0.7100908582390175
17045,edgar county,illinois,0.6392477404990446
17043,dupage county,illinois,0.34938384068543904
17041,douglas county,illinois,0.6068516839410143
17037,dekalb county,illinois,0.38600205437089197
17039,de witt county,illinois,0.5706718484511695
17035,cumberland county,illinois,0.625178442048429
17033,crawford county,illinois,0.6011431831452236
17031,cook county,illinois,0.35045244869376746
17029,coles county,illinois,0.47229861935878736
17027,clinton county,illinois,0.553201165553407
17025,clay county,illinois,0.6958112188397824
17023,clark county,illinois,0.5760822034524619
17021,christian county,illinois,0.5829741274776997
17019,champaign county,illinois,0.26126801881289596
17017,cass county,illinois,0.6203731658420909
17015,carroll county,illinois,0.6281753661710519
17013,calhoun county,illinois,0.6953878448903312
17011,bureau county,illinois,0.600274620457608
17009,brown county,illinois,0.5738674468300733
17007,boone county,illinois,0.5772215811134289
17005,bond county,illinois,0.5718102599386182
17003,alexander county,illinois,0.7620932229721187
17001,adams county,illinois,0.5788890000034927
16001,ada county,idaho,0.4012297341957418
16003,adams county,idaho,0.694284089644114
16005,bannock county,idaho,0.5155854463706011
16007,bear lake county,idaho,0.6960538843335391
16009,benewah county,idaho,0.7316349151497571
16011,bingham county,idaho,0.6575461269115617
16013,blaine county,idaho,0.4826650851554125
16015,boise county,idaho,0.6491311262998988
16017,bonner county,idaho,0.6624056247313335
16019,bonneville county,idaho,0.5331284388028781
16021,boundary county,idaho,0.7243800250925707
16023,butte county,idaho,0.7642839374677809
16025,camas county,idaho,0.6671169017972215
16027,canyon county,idaho,0.6028415840836986
16029,caribou county,idaho,0.6939787320518318
16031,cassia county,idaho,0.6154651958194033
16033,clark county,idaho,0.6817661959599811
16035,clearwater county,idaho,0.7328575594281852
16037,custer county,idaho,0.7838299281802865
16039,elmore county,idaho,0.5744400025429073
16041,franklin county,idaho,0.6025086450001653
16043,fremont county,idaho,0.6740289691771038
16045,gem county,idaho,0.675075011426972
16047,gooding county,idaho,0.6749073058033045
16049,idaho county,idaho,0.7191457241313748
16051,jefferson county,idaho,0.5803928040837718
16053,jerome county,idaho,0.6680554783966997
16055,kootenai county,idaho,0.56373126393363
16057,latah county,idaho,0.33431488330919956
16059,lemhi county,idaho,0.77164250817052
16061,lewis county,idaho,0.7810436555738404
16063,lincoln county,idaho,0.6565489348085458
16065,madison county,idaho,0.15811811117336072
16067,minidoka county,idaho,0.629987639738285
16069,nez perce county,idaho,0.5862205275464281
16071,oneida county,idaho,0.658487857874043
16073,owyhee county,idaho,0.7002156659466927
16075,payette county,idaho,0.6588993987039625
16077,power county,idaho,0.6690556024531911
16079,shoshone county,idaho,0.745686793302603
16081,teton county,idaho,0.38377475085425994
16083,twin falls county,idaho,0.5779617324203679
16085,valley county,idaho,0.577652522190753
16087,washington county,idaho,0.673373611485597
15001,hawaii county,hawaii,0.5577985216095
15003,honolulu county,hawaii,0.3979939746839717
15007,kauai county,hawaii,0.49130188338265013
15009,maui county,hawaii,0.46449887447654736
13321,worth county,georgia,0.7027952734049072
13319,wilkinson county,georgia,0.6970682751146673
13317,wilkes county,georgia,0.6666929167273878
13315,wilcox county,georgia,0.6245312814514292
13313,whitfield county,georgia,0.5729389391302467
13311,white county,georgia,0.6547265321747351
13309,wheeler county,georgia,0.5284340051231937
13307,webster county,georgia,0.7102263990915495
13305,wayne county,georgia,0.6285409950195258
13303,washington county,georgia,0.5995592783854655
13301,warren county,georgia,0.7065617539246216
13299,ware county,georgia,0.61107073361653
13297,walton county,georgia,0.5875671590474377
13295,walker county,georgia,0.6655173939298575
13293,upson county,georgia,0.6139619245150304
13291,union county,georgia,0.7686291464621764
13289,twiggs county,georgia,0.803830389078358
13287,turner county,georgia,0.7081511515500387
13285,troup county,georgia,0.5649669966151907
13283,treutlen county,georgia,0.6766190646962128
13281,towns county,georgia,0.7328351758984254
13279,toombs county,georgia,0.6137602886924001
13277,tift county,georgia,0.5497906753960656
13275,thomas county,georgia,0.6016070972993703
13273,terrell county,georgia,0.6429613689533777
13271,telfair county,georgia,0.7025304825458978
13269,taylor county,georgia,0.64021735340282
13267,tattnall county,georgia,0.6507590366757929
13265,taliaferro county,georgia,0.7761540621308002
13263,talbot county,georgia,0.7886464566869793
13261,sumter county,georgia,0.5234154713430961
13259,stewart county,georgia,0.6037615775808767
13257,stephens county,georgia,0.675022756978747
13255,spalding county,georgia,0.5853646817587201
13253,seminole county,georgia,0.7431743286003257
13251,screven county,georgia,0.660384578645011
13249,schley county,georgia,0.6376376912933746
13247,rockdale county,georgia,0.4979511958085795
13245,richmond county,georgia,0.5266877941435294
13243,randolph county,georgia,0.6632698997869848
13241,rabun county,georgia,0.669428016299052
13239,quitman county,georgia,1.0
13237,putnam county,georgia,0.6532776733733675
13235,pulaski county,georgia,0.6852727381560775
13233,polk county,georgia,0.6406732974598974
13231,pike county,georgia,0.5890690734599591
13229,pierce county,georgia,0.6189551489467797
13227,pickens county,georgia,0.6554409373020922
13225,peach county,georgia,0.5796992546613278
13223,paulding county,georgia,0.5076781529695346
13221,oglethorpe county,georgia,0.6396235318366674
13219,oconee county,georgia,0.40322212081380215
13217,newton county,georgia,0.5476169075638542
13215,muscogee county,georgia,0.4875232246935397
13213,murray county,georgia,0.617057859009994
13211,morgan county,georgia,0.5794062180685069
13209,montgomery county,georgia,0.599388442840889
13207,monroe county,georgia,0.5954826877910846
13205,mitchell county,georgia,0.6893466278261982
13201,miller county,georgia,0.659541150351257
13199,meriwether county,georgia,0.7149075088664969
13191,mcintosh county,georgia,0.7844860008758103
13189,mcduffie county,georgia,0.5907965459722203
13197,marion county,georgia,0.7508798750351539
13195,madison county,georgia,0.6673575833540474
13193,macon county,georgia,0.6642006302069089
13187,lumpkin county,georgia,0.4998895331596038
13185,lowndes county,georgia,0.4595041950707469
13183,long county,georgia,0.6353743324631538
13181,lincoln county,georgia,0.7428911248253857
13179,liberty county,georgia,0.5069198392912874
13177,lee county,georgia,0.49558070720855074
13175,laurens county,georgia,0.6146591265100783
13173,lanier county,georgia,0.6060619042285839
13171,lamar county,georgia,0.6138504125616475
13169,jones county,georgia,0.6347893299866463
13167,johnson county,georgia,0.7079245968009775
13165,jenkins county,georgia,0.7281487075061477
13163,jefferson county,georgia,0.6495471613712398
13161,jeff davis county,georgia,0.7267482850487281
13159,jasper county,georgia,0.6678063558197418
13157,jackson county,georgia,0.5694840099267247
13155,irwin county,georgia,0.572367943024571
13153,houston county,georgia,0.484268417948965
13151,henry county,georgia,0.4820746329685669
13149,heard county,georgia,0.7390630357032487
13147,hart county,georgia,0.6783658159938343
13145,harris county,georgia,0.5663927247375575
13143,haralson county,georgia,0.6252792710629709
13141,hancock county,georgia,0.7456920226222254
13139,hall county,georgia,0.5338137310621927
13137,habersham county,georgia,0.6158964564208874
13135,gwinnett county,georgia,0.41384204667394486
13133,greene county,georgia,0.597501282960556
13131,grady county,georgia,0.6878428362861169
13129,gordon county,georgia,0.5998174598233464
13127,glynn county,georgia,0.5473280227349817
13125,glascock county,georgia,0.6143639966157763
13123,gilmer county,georgia,0.7125384802145275
13121,fulton county,georgia,0.22884477943067716
13119,franklin county,georgia,0.6863335955842478
13117,forsyth county,georgia,0.3583845261165488
13115,floyd county,georgia,0.5616986499438246
13113,fayette county,georgia,0.4573772126096127
13111,fannin county,georgia,0.7350707748794307
13109,evans county,georgia,0.6484686191559893
13107,emanuel county,georgia,0.6606510885617831
13105,elbert county,georgia,0.6934643565967566
13103,effingham county,georgia,0.5280293983405286
13101,echols county,georgia,0.6027385337729182
13099,early county,georgia,0.6478988663501065
13097,douglas county,georgia,0.46188120049280634
13095,dougherty county,georgia,0.5392976762863959
13093,dooly county,georgia,0.6106546078431805
13091,dodge county,georgia,0.6655032283967681
13087,decatur county,georgia,0.6255501714589574
13089,dekalb county,georgia,0.3564616000508387
13085,dawson county,georgia,0.5257960846123005
13083,dade county,georgia,0.6568610525150218
13081,crisp county,georgia,0.639396079466792
13079,crawford county,georgia,0.7602805713730305
13077,coweta county,georgia,0.5041407682144541
